ccd_count clocking datestart             datestop              dec             dither fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1                 q2               q3               q4                ra            roll          si_mode  simfa_pos simpos trans_keys                                       tstart       tstop        vid_board
5         1        2017:043:17:56:02.520 2017:043:18:01:16.839 10.2708227248   ENAB   5         RETR RETR 18996 NMAN      57.25  XTZ0000005 0.350621281575     -0.432757548642  -0.532452935884  0.63740057459     273.404287646 67.3095322396 TE_0066C -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    603309431.70 603309746.02 1        
5         1        2017:043:18:01:16.839 2017:043:18:06:31.158 -8.97387260992  ENAB   5         RETR RETR 18996 NMAN      56.33  XTZ0000005 0.492043495444     -0.417130573133  -0.5801274038    0.497340405888    268.776481325 80.2197482345 TE_0066C -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    603309746.02 603310060.34 1        
5         1        2017:043:18:06:31.158 2017:043:18:11:45.476 -23.5337360147  ENAB   5         RETR RETR 18996 NMAN      55.85  XTZ0000005 0.583164402977     -0.394343203898  -0.599670473371  0.380536516548    268.110943813 89.4484576219 TE_0066C -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    603310060.34 603310374.66 1        
5         1        2017:043:18:11:45.476 2017:043:20:12:45.244 -27.7927508717  ENAB   5         RETR RETR 18996 NPNT      55.75  XTZ0000005 0.607383495        -0.385946446     -0.602808863     0.344604274       268.402217783 92.315333164  TE_0066C -536      92904  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603310374.66 603317634.43 1        
5         0        2017:043:20:12:45.244 2017:043:20:12:55.495 -27.7927508717  ENAB   5         RETR RETR 18996 NMAN      55.75  AA00000000 0.607383495        -0.385946446     -0.602808863     0.344604274       268.402217783 92.315333164  TE_0066C -536      89824  clocking,pcad_mode,power_cmd,simpos              603317634.43 603317644.68 1        
5         0        2017:043:20:12:55.495 2017:043:20:15:45.244 -27.7927508717  ENAB   5         RETR RETR 18996 NMAN      57.74  AA00000000 0.607383495        -0.385946446     -0.602808863     0.344604274       268.402217783 92.315333164  TE_0066C -536      89824  dec,pitch,q1,q2,q3,q4,ra,roll                    603317644.68 603317814.43 1        
5         0        2017:043:20:15:45.244 2017:043:20:17:40.175 -27.7927508717  ENAB   5         RETR RETR 18277 NMAN      57.74  AA00000000 0.607383495        -0.385946446     -0.602808863     0.344604274       268.402217783 92.315333164  TE_0066C -536      89824  obsid                                            603317814.43 603317929.36 1        
5         0        2017:043:20:17:40.175 2017:043:20:22:24.855 -26.4597398539  ENAB   5         RETR RETR 18277 NMAN      66.35  AA00000000 0.583246070136     -0.406525731714  -0.61707787399   0.337306609343    264.095382447 90.6962273118 TE_0066C -536      89824  dec,pitch,q1,q2,q3,q4,ra,roll                    603317929.36 603318214.04 1        
5         0        2017:043:20:22:24.855 2017:043:20:27:09.536 -21.0973401169  ENAB   5         RETR RETR 18277 NMAN      83.22  AA00000000 0.494005599292     -0.473775500628  -0.660429670512  0.308752155182    249.858345627 86.128669052  TE_0066C -536      89824  dec,pitch,q1,q2,q3,q4,ra,roll                    603318214.04 603318498.72 1        
5         0        2017:043:20:27:09.536 2017:043:20:28:11.098 -11.6402672781  ENAB   5         RETR RETR 18277 NMAN      103.72 AA00000000 0.347189473444     -0.560545339919  -0.706349554831  0.257524169668    230.250499021 82.3433149205 TE_0066C -536      89824  dec,pitch,q1,q2,q3,q4,ra,roll                    603318498.72 603318560.28 1        
5         0        2017:043:20:28:11.098 2017:043:20:28:15.098 -11.6402672781  ENAB   5         RETR RETR 18277 NMAN      103.72 AA00000000 0.347189473444     -0.560545339919  -0.706349554831  0.257524169668    230.250499021 82.3433149205 TE_0066C -536      89824  clocking,power_cmd                               603318560.28 603318564.28 1        
5         0        2017:043:20:28:15.098 2017:043:20:28:19.098 -11.6402672781  ENAB   5         RETR RETR 18277 NMAN      103.72 AA00000000 0.347189473444     -0.560545339919  -0.706349554831  0.257524169668    230.250499021 82.3433149205 TE_0066C -536      89824  clocking,power_cmd                               603318564.28 603318568.28 1        
0         0        2017:043:20:28:19.098 2017:043:20:28:43.098 -11.6402672781  ENAB   0         RETR RETR 18277 NMAN      103.72 WSPOW00000 0.347189473444     -0.560545339919  -0.706349554831  0.257524169668    230.250499021 82.3433149205 TE_0066C -536      89824  ccd_count,clocking,fep_count,power_cmd,vid_board 603318568.28 603318592.28 1        
4         0        2017:043:20:28:43.098 2017:043:20:29:46.098 -11.6402672781  ENAB   4         RETR RETR 18277 NMAN      103.72 WSPOW00F1E 0.347189473444     -0.560545339919  -0.706349554831  0.257524169668    230.250499021 82.3433149205 TE_0066C -536      89824  ccd_count,clocking,fep_count,power_cmd,vid_board 603318592.28 603318655.28 1        
4         0        2017:043:20:29:46.098 2017:043:20:29:50.098 -11.6402672781  ENAB   4         RETR RETR 18277 NMAN      103.72 WSPOW00F1E 0.347189473444     -0.560545339919  -0.706349554831  0.257524169668    230.250499021 82.3433149205 TE_006E6 -536      89824  si_mode                                          603318655.28 603318659.28 1        
4         1        2017:043:20:29:50.098 2017:043:20:31:54.216 -11.6402672781  ENAB   4         RETR RETR 18277 NMAN      103.72 XTZ0000005 0.347189473444     -0.560545339919  -0.706349554831  0.257524169668    230.250499021 82.3433149205 TE_006E6 -536      89824  clocking,power_cmd                               603318659.28 603318783.40 1        
4         1        2017:043:20:31:54.216 2017:043:20:36:38.896 -1.39862854925  ENAB   4         RETR RETR 18277 NMAN      124.28 XTZ0000005 0.186715849843     -0.62903529186   -0.728496278268  0.196837409326    211.456282111 82.0131985219 TE_006E6 -536      89824  dec,pitch,q1,q2,q3,q4,ra,roll                    603318783.40 603319068.08 1        
4         1        2017:043:20:36:38.896 2017:043:20:41:23.576 8.2937967375    ENAB   4         RETR RETR 18277 NMAN      141.23 XTZ0000005 0.0217377314536    -0.675338865657  -0.72560664865   0.130153290958    192.741190646 84.9624774363 TE_006E6 -536      89824  dec,pitch,q1,q2,q3,q4,ra,roll                    603319068.08 603319352.76 1        
4         1        2017:043:20:41:23.576 2017:043:20:46:08.257 14.0072616154   ENAB   4         RETR RETR 18277 NMAN      149.88 XTZ0000005 -0.0894714307252   -0.693640762022  -0.709918604501  0.0829031451668   179.621293369 88.7176027069 TE_006E6 -536      89824  dec,pitch,q1,q2,q3,q4,ra,roll                    603319352.76 603319637.44 1        
4         1        2017:043:20:46:08.257 2017:043:20:52:10.816 15.4808980067   ENAB   4         RETR RETR 18277 NPNT      151.78 XTZ0000005 -0.121351193       -0.696969545     -0.703380441     0.069016633       175.711458313 90.0585798975 TE_006E6 -536      89824  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603319637.44 603320000.00 1        
4         1        2017:043:20:52:10.816 2017:043:23:38:50.816 15.4808980067   ENAB   4         RETR RETR 18277 NPNT      151.79 XTZ0000005 -0.121351193       -0.696969545     -0.703380441     0.069016633       175.711458313 90.0585798975 TE_006E6 -536      89824  pitch                                            603320000.00 603330000.00 1        
4         1        2017:043:23:38:50.816 2017:044:02:25:30.816 15.4808980067   ENAB   4         RETR RETR 18277 NPNT      151.89 XTZ0000005 -0.121351193       -0.696969545     -0.703380441     0.069016633       175.711458313 90.0585798975 TE_006E6 -536      89824  pitch                                            603330000.00 603340000.00 1        
4         1        2017:044:02:25:30.816 2017:044:05:12:10.816 15.4808980067   ENAB   4         RETR RETR 18277 NPNT      152.00 XTZ0000005 -0.121351193       -0.696969545     -0.703380441     0.069016633       175.711458313 90.0585798975 TE_006E6 -536      89824  pitch                                            603340000.00 603350000.00 1        
4         1        2017:044:05:12:10.816 2017:044:07:58:50.816 15.4808980067   ENAB   4         RETR RETR 18277 NPNT      152.10 XTZ0000005 -0.121351193       -0.696969545     -0.703380441     0.069016633       175.711458313 90.0585798975 TE_006E6 -536      89824  pitch                                            603350000.00 603360000.00 1        
4         1        2017:044:07:58:50.816 2017:044:10:02:08.098 15.4808980067   ENAB   4         RETR RETR 18277 NPNT      152.20 XTZ0000005 -0.121351193       -0.696969545     -0.703380441     0.069016633       175.711458313 90.0585798975 TE_006E6 -536      89824  pitch                                            603360000.00 603367397.28 1        
4         0        2017:044:10:02:08.098 2017:044:10:02:18.349 15.4808980067   ENAB   4         RETR RETR 18277 NMAN      152.20 AA00000000 -0.121351193       -0.696969545     -0.703380441     0.069016633       175.711458313 90.0585798975 TE_006E6 -536      75624  clocking,pcad_mode,power_cmd,simpos              603367397.28 603367407.53 1        
4         0        2017:044:10:02:18.349 2017:044:10:04:03.033 15.4808980067   ENAB   4         RETR RETR 18277 NMAN      150.56 AA00000000 -0.121351193       -0.696969545     -0.703380441     0.069016633       175.711458313 90.0585798975 TE_006E6 -536      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603367407.53 603367512.22 1        
4         0        2017:044:10:04:03.033 2017:044:10:05:08.098 15.4808980067   ENAB   4         RETR RETR 18277 NMAN      150.56 AA00000000 -0.121351193       -0.696969545     -0.703380441     0.069016633       175.711458313 90.0585798975 TE_006E6 -418      75624  simfa_pos                                        603367512.22 603367577.28 1        
4         0        2017:044:10:05:08.098 2017:044:10:05:21.793 15.4808980067   ENAB   4         RETR RETR 19557 NMAN      150.56 AA00000000 -0.121351193       -0.696969545     -0.703380441     0.069016633       175.711458313 90.0585798975 TE_006E6 -418      75624  obsid                                            603367577.28 603367590.98 1        
4         0        2017:044:10:05:21.793 2017:044:10:07:29.462 15.4808980067   ENAB   4         RETR RETR 19557 NMAN      150.56 AA00000000 -0.121351193       -0.696969545     -0.703380441     0.069016633       175.711458313 90.0585798975 TE_006E6 -468      75624  simfa_pos                                        603367590.98 603367718.65 1        
4         0        2017:044:10:07:29.462 2017:044:10:12:40.576 18.4086440907   ENAB   4         RETR RETR 19557 NMAN      142.68 AA00000000 -0.117026802682    -0.705261605299  -0.690628502022  0.109284339462    179.147365312 91.3393834429 TE_006E6 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603367718.65 603368029.76 1        
4         0        2017:044:10:12:40.576 2017:044:10:14:02.706 28.88499751     ENAB   4         RETR RETR 19557 NMAN      127.96 AA00000000 -0.100611610906    -0.72358363315   -0.637333559507  0.245173331803    190.989461539 94.4142712804 TE_006E6 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603368029.76 603368111.89 1        
4         0        2017:044:10:14:02.706 2017:044:10:14:06.706 28.88499751     ENAB   4         RETR RETR 19557 NMAN      127.96 AA00000000 -0.100611610906    -0.72358363315   -0.637333559507  0.245173331803    190.989461539 94.4142712804 TE_006E6 -468      75624  clocking,power_cmd                               603368111.89 603368115.89 1        
4         0        2017:044:10:14:06.706 2017:044:10:14:10.706 28.88499751     ENAB   4         RETR RETR 19557 NMAN      127.96 AA00000000 -0.100611610906    -0.72358363315   -0.637333559507  0.245173331803    190.989461539 94.4142712804 TE_006E6 -468      75624  clocking,power_cmd                               603368115.89 603368119.89 1        
0         0        2017:044:10:14:10.706 2017:044:10:14:34.706 28.88499751     ENAB   0         RETR RETR 19557 NMAN      127.96 WSPOW00000 -0.100611610906    -0.72358363315   -0.637333559507  0.245173331803    190.989461539 94.4142712804 TE_006E6 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 603368119.89 603368143.89 1        
5         0        2017:044:10:14:34.706 2017:044:10:15:37.706 28.88499751     ENAB   5         RETR RETR 19557 NMAN      127.96 WSPOW1CC3E -0.100611610906    -0.72358363315   -0.637333559507  0.245173331803    190.989461539 94.4142712804 TE_006E6 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 603368143.89 603368206.89 1        
5         0        2017:044:10:15:37.706 2017:044:10:15:41.706 28.88499751     ENAB   5         RETR RETR 19557 NMAN      127.96 WSPOW1CC3E -0.100611610906    -0.72358363315   -0.637333559507  0.245173331803    190.989461539 94.4142712804 TE_00B50 -468      75624  si_mode                                          603368206.89 603368210.89 1        
5         1        2017:044:10:15:41.706 2017:044:10:17:51.689 28.88499751     ENAB   5         RETR RETR 19557 NMAN      127.96 XTZ0000005 -0.100611610906    -0.72358363315   -0.637333559507  0.245173331803    190.989461539 94.4142712804 TE_00B50 -468      75624  clocking,power_cmd                               603368210.89 603368340.87 1        
5         1        2017:044:10:17:51.689 2017:044:10:23:02.802 43.7396011398   ENAB   5         RETR RETR 19557 NMAN      113.39 XTZ0000005 -0.0745808481107   -0.72289923577   -0.541766565042  0.422307210609    208.953327237 94.4686066679 TE_00B50 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603368340.87 603368651.99 1        
5         1        2017:044:10:23:02.802 2017:044:10:28:13.916 54.1094211829   ENAB   5         RETR RETR 19557 NMAN      105.69 XTZ0000005 -0.05360841276     -0.703594217362  -0.457799945811  0.540833175853    225.725552511 89.5931641099 TE_00B50 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603368651.99 603368963.10 1        
5         1        2017:044:10:28:13.916 2017:044:10:45:30.816 56.8966919096   ENAB   5         RETR RETR 19557 NPNT      104.00 XTZ0000005 -0.0472413719      -0.69502106      -0.431300329     0.573318416       231.745974901 86.9112628858 TE_00B50 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603368963.10 603370000.00 1        
5         1        2017:044:10:45:30.816 2017:044:11:30:53.706 56.8966919096   ENAB   5         RETR RETR 19557 NPNT      104.01 XTZ0000005 -0.0472413719      -0.69502106      -0.431300329     0.573318416       231.745974901 86.9112628858 TE_00B50 -468      75624  pitch                                            603370000.00 603372722.89 1        
